transaction_id,store_id,product_id,transaction_date,quantity_sold,unit_price,discount_pct
607,3,80,2024-09-15,9,210.02,0.1
608,2,100,2024-01-28,6,120.25,0.0
609,6,79,2024-05-04,12,156.97,0.05
610,1,119,2024-08-18,3,38.1,0.15
611,5,36,2024-05-28,6,31.45,0.25
612,8,121,2024-11-20,9,164.69,0.05
613,9,97,2024-11-28,11,51.84,0.15
614,3,151,16/09/2024,11,22.4,0.1
615,10,37,2024-05-23,10,19.91,0.25
616,3,146,2024-06-26,5,127.32,0.0
617,5,106,2024-11-18,12,97.25,0.1
618,10,99,2024-11-11,7,207.07,0.0
619,1,52,2024-07-08,2,158.1,0.05
620,7,120,2024-11-27,11,234.32,0.15
621,7,44,2024-09-15,3,260.43,0.1
622,7,72,29/02/2024,11,94.95,0.05
623,4,38,2024-06-11,2,27.57,0.05
624,4,85,2024-01-31,1,88.45,0.15
625,1,132,2024-12-04,4,133.08,0.1
626,7,3,2024-07-27,11,91.88,0.25
627,7,120,2024-01-27,2,234.32,0.0
628,7,101,2024-02-29,4,131.65,0.15
629,2,161,2024-09-30,9,203.07,0.15
630,3,166,2024-01-31,1,44.53,0.05
631,1,135,2024-12-28,5,198.75,0.15
632,4,40,2024-03-23,10,21.17,0.05
633,4,133,2024-03-11,2,107.43,0.0
634,2,20,2024-12-04,3,150.34,0.0
635,5,65,2024-08-13,10,65.09,0.0
636,1,31,2024-02-28,2,110.33,0.25
637,5,126,2024-12-25,7,28.64,0.15
638,9,157,2024-11-07,4,147.67,0.0
639,4,122,2024-10-18,8,28.93,0.0
640,10,82,2024-07-20,9,111.57,0.0
641,9,59,2024-08-16,12,30.25,0.0
642,7,101,2024-07-03,6,131.65,0.05
643,5,116,2024-12-12,6,182.63,0.0
644,6,10,2024-12-20,10,136.82,0.0
645,5,132,2024-08-02,8,133.08,0.25
646,6,38,2024-12-17,7,27.57,0.0
647,10,115,2024-10-17,1,212.31,0.0
648,6,67,2024-05-19,3,107.18,0.0
649,5,108,2024-10-29,7,151.96,0.1
650,10,47,2024-08-06,8,118.87,0.0
651,3,5,2024-02-03,10,152.79,0.15
652,8,24,2024-12-07,2,80.42,0.0
653,3,43,2024-09-09,1,88.26,0.1
654,7,22,2024-05-05,12,28.7,0.25
655,1,31,2024-12-18,12,110.33,0.0
656,3,133,2024-07-07,3,107.43,0.0
657,3,168,2024-01-20,2,115.57,0.15
658,2,168,2024-12-10,9,115.57,0.15
659,7,41,2024-03-09,8,157.72,0.0
660,5,91,2024-04-20,4,146.33,0.05
661,5,129,2024-05-27,11,151.03,0.0
662,5,40,2024-05-14,2,21.17,0.05
663,8,1,2024-04-21,3,38.35,0.15
664,9,156,2024-10-21,1,173.78,0.05
665,9,29,2024-04-07,10,128.85,0.0
666,3,134,2024-02-16,12,141.92,0.05
667,2,70,2024-12-27,5,149.07,0.0
668,5,77,2024-07-24,3,68.92,0.0
669,9,158,2024-11-08,3,81.38,0.0
670,6,67,2024-02-25,10,107.18,0.0
671,1,18,2024-07-07,10,204.77,0.05
672,4,113,2024-04-19,-11,114.72,0.0
673,9,152,2024-05-28,6,77.49,0.0
674,5,47,2024-11-02,3,118.87,0.25
675,6,17,2024-03-08,3,92.08,0.0
676,4,51,2024-08-08,6,160.16,0.0
677,8,156,2024-03-15,6,173.78,0.05
678,2,112,2024-02-05,11,58.1,0.0
679,4,7,2024-09-28,1,12.29,0.0
680,8,30,2024-11-18,2,212.07,0.15
681,4,24,2024-11-06,10,80.42,0.25
682,1,78,2024-08-14,1,125.42,0.0
683,6,78,2024-10-04,7,125.42,0.05
684,1,128,2024-02-27,11,177.81,0.0
685,8,128,2024-03-04,5,177.81,0.0
686,10,163,2024-09-10,2,102.16,0.1
687,9,15,12/01/2024,5,149.2,0.05
688,7,143,2024-06-06,12,233.86,0.15
689,2,100,2024-03-13,2,120.25,0.05
690,3,163,2024-09-20,4,102.16,0.1
691,9,170,2024-07-03,12,8.38,0.0
692,4,66,2024-02-01,7,254.58,0.0
693,7,18,04/09/2024,7,204.77,0.15
694,9,39,2024-02-16,3,112.9,0.05
695,5,104,2024-05-18,11,246.47,0.0
696,4,97,2024-04-26,7,51.84,0.1
697,3,6,2024-11-03,-1,18.62,0.1
698,8,45,2024-01-04,2,,0.05
699,3,113,2024-09-05,6,114.72,0.15
700,9,170,2024-09-20,10,8.38,0.0
701,2,104,2024-03-26,9,246.47,0.0
702,7,98,2024-05-12,2,93.24,0.0
703,6,107,2024-10-01,3,9.07,0.0
704,5,36,2024-03-12,1,,0.0
705,7,108,2024-11-28,3,151.96,0.05
706,10,51,2024-01-17,8,160.16,0.0
707,1,66,2024-10-04,6,254.58,0.0
708,9,93,2024-11-15,8,187.19,0.0
709,9,78,2024-12-02,10,125.42,0.1
710,7,147,2024-11-24,3,159.14,0.05
711,8,61,2024-02-15,10,24.26,0.15
712,4,77,2024-06-13,12,68.92,0.25
713,4,23,2024-03-13,4,135.4,0.0
714,6,52,2024-09-11,11,158.1,0.0
715,2,163,2024-04-04,3,102.16,0.0
716,8,97,2024-02-22,8,51.84,0.0
717,8,48,2024-03-25,12,43.06,0.0
718,5,32,2024-11-29,6,195.25,0.25
719,5,45,2024-10-25,9,29.94,0.25
720,6,14,2024-07-30,12,13.97,0.15
721,7,121,2024-02-16,10,164.69,0.0
722,10,77,30/08/2024,2,68.92,0.15
723,3,158,2024-07-11,4,81.38,0.05
724,7,145,2024-11-06,7,33.88,0.1
725,3,151,2024-11-30,11,22.4,0.1
726,8,105,2024-01-19,7,136.88,0.0
727,3,24,2024-06-25,11,80.42,0.1
728,10,5,17/05/2024,5,152.79,0.05
729,1,48,2024-01-26,1,43.06,0.25
730,8,83,2024-02-01,3,48.4,0.0
731,5,138,2024-12-12,3,98.66,0.0
732,8,102,2024-12-02,11,25.17,0.0
733,3,45,2024-01-31,12,29.94,0.15
734,7,153,2024-01-31,1,149.65,0.0
735,5,61,2024-07-09,7,24.26,0.0
736,3,123,2024-08-30,11,108.4,0.05
737,5,47,2024-10-26,-4,118.87,0.0
738,8,36,2024-07-25,5,31.45,0.0
739,9,17,2024-08-21,7,92.08,0.1
740,10,47,2024-12-25,8,118.87,0.0
741,8,102,2024-11-07,6,25.17,0.15
742,10,86,2024-02-24,3,125.76,0.0
743,10,159,2024-10-17,8,51.69,0.0
744,4,122,2024-08-29,12,28.93,0.05
745,3,10,2024-01-06,5,136.82,0.0
746,6,25,2024-12-06,12,179.28,0.15
747,3,152,2024-11-11,12,77.49,0.0
748,8,21,2024-12-11,1,89.09,0.25
749,7,112,2024-11-05,4,58.1,0.0
750,7,47,2024-10-31,-10,118.87,0.1
751,3,163,2024-10-11,10,102.16,0.25
752,3,76,2024-01-21,9,150.97,0.05
753,3,81,2024-03-16,5,39.73,0.1
754,3,56,2024-08-01,1,91.09,0.0
755,8,115,2024-08-18,1,212.31,0.0
756,1,119,2024-11-13,1,38.1,0.15
757,10,64,28/03/2024,9,54.54,0.05
758,8,56,2024-12-18,11,91.09,0.1
759,3,162,2024-05-30,5,125.27,0.1
760,2,104,2024-12-19,2,246.47,0.0
761,3,20,2024-11-28,6,150.34,0.15
762,3,89,2024-03-22,11,16.36,0.05
763,7,87,2024-12-17,12,211.16,0.0
764,5,143,2024-04-08,9,233.86,0.25
765,6,114,2024-02-17,9,137.91,0.0
766,2,4,2024-07-21,4,167.47,0.0
767,4,161,2024-03-14,5,203.07,0.0
768,6,134,2024-03-30,9,141.92,0.1
769,1,36,2024-06-09,8,31.45,0.05
770,9,103,2024-09-06,8,143.37,0.1
771,4,107,2024-08-02,2,9.07,0.0
772,5,10,2024-08-17,10,136.82,0.0
773,4,88,2024-03-05,11,106.78,0.15
774,4,120,2024-09-26,12,234.32,0.0
775,1,143,2024-04-05,3,233.86,0.0
776,5,148,2024-11-11,9,126.73,0.05
777,9,105,2024-08-20,9,136.88,0.0
778,7,113,2024-12-09,11,114.72,0.0
779,1,103,2024-06-12,4,143.37,0.0
780,8,108,2024-01-02,1,151.96,0.0
781,5,12,2024-11-15,10,105.87,0.0
782,7,157,2024-04-08,11,147.67,0.1
783,10,137,2024-10-01,7,165.65,0.1
784,3,40,2024-12-06,3,21.17,0.0
785,6,107,2024-03-06,11,9.07,0.15
786,7,40,2024-10-22,2,21.17,0.25
787,9,18,2024-11-05,4,204.77,0.0
788,10,7,2024-03-23,9,12.29,0.1
789,6,23,2024-06-16,6,135.4,0.25
790,3,47,2024-05-15,1,118.87,0.15
791,2,77,2024-07-11,7,68.92,0.05
792,5,27,30/10/2024,3,83.28,0.0
793,6,108,2024-08-07,7,151.96,0.25
794,2,97,2024-09-10,12,51.84,0.15
795,7,156,2024-04-19,6,173.78,0.25
796,4,78,2024-07-12,2,125.42,0.25
797,6,146,2024-10-12,12,127.32,0.0
798,10,17,2024-01-14,5,92.08,0.0
799,7,133,2024-04-14,10,107.43,0.15
800,6,58,2024-09-27,10,216.14,0.05
801,6,143,2024-03-14,3,233.86,0.15
802,6,152,2024-11-21,10,77.49,0.15
803,8,37,2024-12-24,9,19.91,0.0
804,3,162,2024-02-25,11,125.27,0.25
805,1,1,2024-10-26,5,38.35,0.0
806,1,74,2024-08-19,7,77.0,0.1
807,6,58,2024-03-15,8,216.14,0.0
808,7,37,2024-09-16,3,19.91,0.0
809,1,13,2024-11-22,5,91.64,0.25
810,8,65,2024-03-12,6,65.09,0.0
811,2,129,2024-04-09,6,151.03,0.0
812,8,74,2024-02-29,6,77.0,0.0
813,2,119,2024-02-21,2,38.1,0.0
814,3,72,2024-09-07,5,94.95,0.0
815,9,129,2024-04-03,11,151.03,0.1
816,7,59,2024-11-08,6,30.25,0.05
817,9,7,2024-12-08,2,12.29,0.0
818,2,7,2024-04-28,4,12.29,0.0
819,1,126,13/06/2024,2,28.64,0.05
820,7,21,2024-10-18,3,89.09,0.05
821,9,33,2024-10-19,6,162.49,0.15
822,8,163,2024-08-05,7,102.16,0.1
823,10,41,2024-08-14,4,157.72,0.15
824,6,21,2024-03-11,7,89.09,0.1
825,3,101,2024-12-19,9,131.65,0.0
826,5,36,2024-10-25,8,31.45,0.0
827,5,71,2024-08-15,11,11.55,0.0
828,9,93,2024-07-01,5,187.19,0.0
829,9,71,2024-10-27,11,11.55,0.0
830,10,132,2024-11-20,4,133.08,0.05
831,6,113,28/11/2024,-2,114.72,0.1
832,10,75,2024-11-28,11,29.49,0.05
833,6,52,2024-07-05,2,158.1,0.0
834,8,26,2024-01-01,9,163.65,0.0
835,5,104,2024-12-16,5,246.47,0.0
836,2,140,27/05/2024,8,147.3,0.0
837,6,153,2024-05-09,-1,149.65,0.1
838,4,111,2024-01-22,8,43.1,0.0
839,6,68,2024-12-03,8,17.26,0.0
840,2,60,2024-08-26,1,27.88,0.0
841,6,134,2024-06-10,9,141.92,0.0
842,6,7,2024-11-11,10,12.29,0.0
843,7,133,2024-11-12,7,107.43,0.25
844,8,110,2024-03-18,5,240.3,0.25
845,6,120,2024-12-18,6,234.32,0.0
846,7,116,2024-08-14,5,182.63,0.0
847,9,59,2024-05-13,7,30.25,0.15
848,7,19,2024-12-06,4,61.27,0.0
849,9,44,2024-10-27,12,260.43,0.0
850,4,111,2024-11-14,11,43.1,0.1
851,8,66,2024-11-06,10,254.58,0.15
852,10,72,2024-10-22,8,94.95,0.25
853,7,128,2024-12-17,1,177.81,0.25
854,3,25,2024-09-20,3,179.28,0.05
855,10,4,2024-09-18,12,167.47,0.25
856,9,102,2024-11-03,5,25.17,0.15
857,3,115,2024-12-27,8,212.31,0.05
858,3,12,2024-01-16,6,105.87,0.15
859,9,58,2024-10-16,10,216.14,0.05
860,6,140,2024-12-06,1,147.3,0.25
861,8,150,2024-04-02,2,89.35,0.0
862,8,147,2024-11-18,3,159.14,0.05
863,3,106,2024-10-02,7,97.25,0.0
864,3,13,2024-08-27,5,91.64,0.1
865,10,122,2024-11-02,8,28.93,0.0
866,7,104,2024-12-07,5,246.47,0.0
867,4,138,2024-11-06,4,98.66,0.15
868,1,11,2024-11-24,10,117.42,0.1
869,7,16,2024-11-02,8,78.24,0.0
870,9,162,2024-11-05,8,125.27,0.25
871,4,42,2024-10-10,9,169.87,0.0
872,3,1,2024-01-16,4,38.35,0.15
873,8,154,2024-12-12,2,104.34,0.15
874,2,122,2024-03-18,3,28.93,0.25
875,8,33,2024-03-06,4,162.49,0.05
876,8,53,2024-11-19,6,131.05,0.15
877,2,52,2024-03-11,3,158.1,0.15
878,8,65,2024-04-05,6,65.09,0.1
879,8,81,2024-07-31,1,39.73,0.0
880,3,118,2024-08-08,2,153.88,0.1
881,6,52,2024-06-21,7,158.1,0.25
882,3,112,2024-12-04,5,58.1,0.0
883,4,1,2024-06-18,4,38.35,0.0
884,2,85,2024-11-14,6,88.45,0.0
885,10,24,2024-12-22,1,80.42,0.05
886,7,162,2024-05-22,1,125.27,0.05
887,1,112,2024-08-07,11,58.1,0.05
888,5,42,2024-07-03,6,169.87,0.1
889,5,25,2024-08-19,9,179.28,0.25
890,2,130,2024-09-20,5,200.9,0.0
891,6,111,21/05/2024,6,43.1,0.0
892,8,61,2024-06-07,6,24.26,0.0
893,4,153,2024-03-31,7,149.65,0.15
894,6,76,2024-08-12,1,150.97,0.15
895,7,117,2024-11-12,6,144.39,0.0
896,8,130,2024-01-06,5,200.9,0.0
897,9,62,2024-01-03,8,11.77,0.0
898,6,115,2024-12-19,8,212.31,0.05
899,8,42,2024-09-04,11,169.87,0.25
900,4,59,2024-11-26,6,30.25,0.0
901,10,73,2024-07-10,12,242.79,0.05
902,3,166,2024-06-23,8,44.53,0.0
903,9,26,2024-09-25,2,163.65,0.0
904,10,46,2024-07-23,1,46.4,0.15
905,9,127,2024-04-15,6,51.12,0.0
906,2,85,2024-07-09,4,88.45,0.0
907,5,60,2024-10-10,12,27.88,0.05
908,2,161,2024-07-13,10,203.07,0.25
909,4,168,2024-02-28,9,115.57,0.0
910,9,68,2024-11-08,1,17.26,0.1
911,8,106,2024-03-31,2,97.25,0.15
912,6,15,2024-12-23,10,149.2,0.0
913,6,151,2024-12-28,6,22.4,0.0
914,1,27,2024-11-27,9,83.28,0.0
915,6,14,2024-05-27,5,13.97,0.0
916,7,65,2024-02-21,1,65.09,0.0
917,3,71,2024-01-25,9,11.55,0.15
918,8,19,2024-04-04,8,61.27,0.15
919,3,167,2024-07-02,11,20.08,0.15
920,3,118,2024-01-05,5,153.88,0.15
921,1,10,2024-03-27,5,136.82,0.0
922,10,155,2024-07-10,2,165.6,0.0
923,5,143,2024-05-23,8,233.86,0.0
924,5,117,2024-12-28,9,144.39,0.0
925,5,138,2024-12-08,10,98.66,0.1
926,6,51,2024-01-09,4,160.16,0.25
927,6,28,2024-07-19,5,143.98,0.05
928,3,162,2024-10-16,11,125.27,0.15
929,5,70,2024-04-30,1,149.07,0.0
930,5,146,2024-01-04,10,127.32,0.25
931,9,149,2024-11-04,7,212.9,0.0
932,1,143,2024-08-02,8,233.86,0.15
933,9,96,2024-05-12,9,169.6,0.25
934,7,124,2024-12-07,4,19.68,0.0
935,6,51,2024-07-31,1,160.16,0.15
936,3,72,2024-12-05,5,94.95,0.05
937,8,21,2024-07-02,7,89.09,0.15
938,10,146,2024-12-16,2,127.32,0.0
939,4,169,2024-10-09,6,48.02,0.0
940,8,40,2024-12-28,5,21.17,0.25
941,4,65,2024-04-03,12,65.09,0.1
942,8,46,2024-08-13,11,46.4,0.0
943,8,146,2024-10-12,2,127.32,0.1
944,2,82,2024-11-02,10,111.57,0.0
945,2,11,2024-10-29,12,117.42,0.0
946,8,106,2024-03-13,8,97.25,0.05
947,7,84,2024-05-07,2,219.55,0.0
948,9,121,2024-12-14,4,164.69,0.05
949,10,106,2024-12-09,6,97.25,0.0
950,4,78,2024-03-05,7,125.42,0.0
951,2,15,2024-05-16,5,149.2,0.1
952,2,52,2024-06-09,8,158.1,0.1
953,9,164,2024-10-10,8,78.92,0.0
954,4,45,2024-03-14,1,29.94,0.15
955,4,52,2024-09-11,7,158.1,0.1
956,9,128,2024-03-22,8,177.81,0.0
957,9,126,2024-07-12,12,28.64,0.05
958,6,121,09/01/2024,4,164.69,0.0
959,8,97,2024-11-04,9,51.84,0.1
960,1,150,2024-11-16,8,89.35,0.25
961,6,72,2024-02-25,3,94.95,0.0
962,3,134,2024-07-03,3,141.92,0.15
963,2,13,2024-12-07,2,91.64,0.0
964,9,118,2024-05-05,8,153.88,0.0
965,4,47,2024-12-24,1,118.87,0.15
966,4,18,2024-01-05,5,204.77,0.15
967,1,152,2024-12-27,5,77.49,0.0
968,5,76,2024-12-07,1,150.97,0.25
969,7,113,2024-05-19,12,114.72,0.25
970,7,151,2024-08-02,10,22.4,0.0
971,10,24,2024-05-16,5,80.42,0.15
972,5,62,18/04/2024,3,11.77,0.0
973,3,108,2024-09-30,7,151.96,0.0
974,4,20,2024-02-11,5,150.34,0.0
975,3,169,2024-10-10,5,48.02,0.05
976,3,116,2024-08-21,8,182.63,0.15
977,9,84,2024-04-16,12,219.55,0.05
978,7,92,2024-07-06,1,96.38,0.0
979,9,52,2024-03-15,4,158.1,0.05
980,8,62,2024-10-24,9,11.77,0.1
981,10,39,2024-01-30,1,112.9,0.0
982,2,71,2024-09-06,12,11.55,0.0
983,9,24,2024-03-02,2,80.42,0.0
984,4,88,2024-04-05,6,106.78,0.15
985,10,147,12/07/2024,10,159.14,0.0
986,10,35,2024-12-25,8,8.64,0.0
987,5,61,2024-07-26,7,24.26,0.1
988,2,59,2024-11-16,2,30.25,0.0
989,3,5,2024-02-08,6,152.79,0.15
990,7,40,28/11/2024,4,21.17,0.0
991,9,44,2024-07-12,4,260.43,0.1
992,7,20,2024-11-27,1,150.34,0.0
993,9,157,2024-06-26,5,147.67,0.0
994,6,130,2024-11-28,7,200.9,0.0
995,2,16,2024-12-30,9,78.24,0.25
996,3,120,2024-07-05,11,234.32,0.15
997,10,165,2024-11-05,2,56.11,0.0
998,9,128,2024-10-21,6,177.81,0.0
999,7,118,2024-09-21,2,153.88,0.0
1000,6,20,2024-08-19,8,150.34,0.25
1001,5,106,2024-10-13,6,97.25,0.05
1002,9,100,2024-03-31,6,120.25,0.05
1003,10,45,2024-08-23,5,29.94,0.05
1004,1,157,2024-01-25,7,147.67,0.25
1005,4,46,2024-04-07,2,46.4,0.0
1006,3,157,2024-06-02,8,147.67,0.0
1007,9,55,2024-07-29,11,120.86,0.05
1008,4,103,2024-12-23,6,143.37,0.05
1009,9,33,2024-05-22,10,162.49,0.15
1010,6,170,2024-06-30,5,8.38,0.05
1011,3,56,2024-09-17,12,91.09,0.0
1012,7,68,2024-12-15,6,17.26,0.0
1013,1,73,2024-03-15,4,242.79,0.05
1014,2,102,2024-03-31,9,25.17,0.1
1015,5,42,2024-05-02,6,169.87,0.15
1016,8,106,2024-11-07,12,97.25,0.0
1017,5,109,2024-02-20,3,204.21,0.25
1018,3,96,2024-12-22,8,169.6,0.1
1019,1,65,2024-03-06,2,65.09,0.05
1020,2,158,2024-12-12,9,81.38,0.1
1021,8,34,04/03/2024,3,99.91,0.0
1022,8,47,2024-11-10,4,118.87,0.0
1023,3,60,2024-09-22,4,27.88,0.05
1024,1,157,2024-10-23,12,147.67,0.0
1025,7,119,2024-03-27,9,38.1,0.15
1026,1,13,2024-10-02,12,91.64,0.05
1027,1,113,2024-12-12,10,,0.15
1028,6,11,2024-11-21,6,117.42,0.05
1029,7,61,2024-12-21,12,24.26,0.0
1030,6,99,2024-04-12,5,207.07,0.0
1031,7,113,2024-07-07,2,114.72,0.05
1032,6,164,2024-04-05,2,78.92,0.0
1033,2,90,2024-03-07,1,98.0,0.0
1034,4,123,2024-12-22,8,108.4,0.0
1035,9,89,2024-09-28,8,16.36,0.25
1036,6,67,2024-11-16,7,107.18,0.0
1037,1,149,2024-01-10,4,212.9,0.15
1038,2,40,2024-02-20,3,21.17,0.0
1039,10,5,2024-03-29,5,152.79,0.0
1040,2,17,2024-09-28,2,92.08,0.15
1041,10,20,2024-11-23,2,150.34,0.0
1042,2,28,2024-02-20,10,143.98,0.1
1043,10,5,2024-09-02,1,152.79,0.15
1044,6,57,2024-11-24,12,75.29,0.1
1045,8,101,2024-12-19,10,,0.1
1046,2,36,21/03/2024,6,31.45,0.0
1047,4,167,2024-06-07,10,20.08,0.0
1048,1,137,2024-05-06,7,165.65,0.0
1049,10,55,2024-03-09,5,120.86,0.25
1050,7,93,2024-11-15,2,187.19,0.0
1051,6,28,2024-12-22,9,143.98,0.0
1052,8,112,2024-12-17,5,58.1,0.25
1053,8,128,2024-12-25,4,177.81,0.25
1054,3,130,2024-08-26,1,200.9,0.25
1055,7,13,2024-02-21,5,91.64,0.0
1056,4,79,2024-03-18,2,156.97,0.15
1057,6,113,2024-11-23,4,114.72,0.1
1058,8,113,2024-08-01,1,114.72,0.0
1059,2,38,2024-02-17,11,27.57,0.25
1060,3,62,2024-05-09,2,11.77,0.0
1061,1,137,2024-04-12,12,165.65,0.0
1062,2,50,2024-01-30,6,168.2,0.15
1063,10,6,2024-07-15,2,18.62,0.1
1064,2,11,2024-06-07,11,117.42,0.1
1065,9,137,2024-07-17,10,165.65,0.15
1066,7,96,2024-04-14,8,169.6,0.0
1067,4,35,2024-12-19,3,8.64,0.0
1068,10,140,2024-02-01,5,147.3,0.05
1069,4,100,2024-12-15,11,120.25,0.25
1070,10,116,2024-12-08,4,182.63,0.25
1071,8,67,2024-11-28,-11,107.18,0.0
1072,1,62,2024-05-30,1,11.77,0.25
1073,2,62,2024-04-13,9,11.77,0.05
1074,9,64,2024-04-06,11,54.54,0.1
1075,7,92,2024-07-06,1,96.38,0.0
1076,6,46,2024-06-06,8,46.4,0.0
1077,6,82,2024-11-03,11,111.57,0.0
1078,10,122,2024-06-29,4,28.93,0.25
1079,6,133,2024-11-18,10,107.43,0.0
1080,10,32,01/12/2024,7,195.25,0.25
1081,2,128,2024-11-28,1,177.81,0.05
1082,2,6,04/01/2024,8,18.62,0.05
1083,2,94,2024-10-07,2,179.27,0.1
1084,8,54,2024-04-21,3,241.98,0.05
1085,6,61,24/07/2024,7,24.26,0.0
1086,1,23,2024-11-10,4,135.4,0.1
1087,2,69,2024-06-30,12,68.64,0.0
1088,9,2,2024-11-16,10,81.57,0.0
1089,7,129,2024-12-15,3,151.03,0.25
1090,9,103,2024-09-19,1,143.37,0.1
1091,4,134,2024-05-13,4,141.92,0.25
1092,3,150,2024-12-11,1,89.35,0.25
1093,6,125,2024-11-20,8,151.37,0.05
1094,7,45,2024-05-13,12,29.94,0.15
1095,10,81,2024-12-03,9,39.73,0.0
1096,9,89,2024-02-07,1,16.36,0.05
1097,5,31,2024-12-13,11,110.33,0.25
1098,3,37,2024-07-20,11,19.91,0.0
1099,1,12,2024-12-17,4,105.87,0.1
1100,5,11,2024-04-03,7,117.42,0.15
1101,1,8,2024-01-22,6,98.81,0.05
1102,1,69,2024-05-20,9,68.64,0.05
1103,10,35,2024-08-03,9,8.64,0.05
1104,2,88,2024-02-26,8,106.78,0.15
1105,8,1,2024-09-20,2,38.35,0.15
1106,6,108,2024-09-26,11,151.96,0.0
1107,4,103,2024-09-05,3,143.37,0.1
1108,1,149,2024-02-04,10,212.9,0.15
1109,9,84,2024-02-23,6,219.55,0.0
1110,8,166,2024-03-24,5,44.53,0.05
1111,5,144,2024-07-29,1,72.5,0.15
1112,1,31,2024-03-09,5,110.33,0.05
1113,7,142,2024-10-14,1,36.7,0.15
1114,10,100,2024-01-03,2,120.25,0.15
1115,8,27,2024-02-09,9,83.28,0.0
1116,5,162,2024-02-14,10,125.27,0.15
1117,5,167,2024-06-15,3,20.08,0.0
1118,6,149,2024-05-09,10,212.9,0.15
1119,10,68,2024-12-13,8,17.26,0.25
1120,5,1,2024-12-13,6,38.35,0.0
1121,1,168,2024-11-19,4,115.57,0.0
1122,4,34,2024-10-29,4,99.91,0.25
1123,8,13,2024-12-14,9,91.64,0.15
1124,3,93,2024-07-07,9,187.19,0.0
1125,7,134,2024-08-21,6,141.92,0.15
1126,3,122,2024-02-11,8,28.93,0.1
1127,8,98,2024-07-21,12,93.24,0.05
1128,5,136,2024-09-11,1,,0.0
1129,8,145,2024-05-25,1,33.88,0.15
1130,8,88,2024-06-16,4,106.78,0.1
1131,6,7,2024-03-25,11,12.29,0.0
1132,2,164,2024-11-27,10,78.92,0.1
1133,4,43,2024-09-24,11,88.26,0.0
1134,1,76,2024-11-28,8,150.97,0.05
1135,2,111,2024-11-15,8,43.1,0.05
1136,2,130,2024-05-17,3,,0.0
1137,1,29,2024-10-05,6,128.85,0.0
1138,4,147,2024-06-16,1,,0.15
1139,8,127,2024-12-23,1,51.12,0.15
1140,2,113,2024-02-25,6,114.72,0.1
1141,9,165,2024-06-17,6,56.11,0.25
1142,8,140,2024-08-30,6,147.3,0.15
1143,1,15,2024-12-23,3,149.2,0.0
1144,4,168,2024-09-30,4,115.57,0.15
1145,5,151,2024-04-12,12,22.4,0.1
1146,2,30,22/02/2024,11,212.07,0.25
1147,6,97,2024-11-26,5,51.84,0.0
1148,9,88,2024-08-18,6,106.78,0.05
1149,4,116,2024-06-03,7,182.63,0.0
1150,4,146,2024-12-14,6,127.32,0.0
1151,4,168,2024-01-18,7,115.57,0.05
1152,1,91,2024-02-22,11,146.33,0.0
1153,2,8,2024-01-26,9,98.81,0.0
1154,7,113,2024-10-07,2,114.72,0.25
1155,10,29,2024-07-03,5,128.85,0.0
1156,2,136,2024-01-14,2,,0.25
1157,10,164,2024-11-04,7,78.92,0.1
1158,7,79,2024-11-19,9,156.97,0.15
1159,10,43,2024-12-28,7,88.26,0.0
1160,4,86,2024-05-02,1,125.76,0.25
1161,5,169,2024-02-13,12,48.02,0.0
1162,7,66,2024-08-02,12,254.58,0.05
1163,4,38,2024-09-20,12,27.57,0.0
1164,9,15,2024-02-26,8,149.2,0.25
1165,4,85,2024-10-30,11,88.45,0.15
1166,8,32,2024-05-16,10,195.25,0.15
1167,9,162,2024-08-23,3,125.27,0.1
1168,5,14,2024-12-17,6,13.97,0.1
1169,6,45,2024-09-05,6,29.94,0.0
1170,10,4,2024-03-20,5,167.47,0.0
1171,1,97,2024-10-25,1,51.84,0.25
1172,10,33,2024-11-04,3,162.49,0.05
1173,4,146,2024-12-08,6,127.32,0.15
1174,4,90,2024-04-26,2,98.0,0.0
1175,6,3,2024-05-26,4,91.88,0.15
1176,10,35,2024-06-18,3,8.64,0.0
1177,4,4,2024-05-16,11,167.47,0.1
1178,4,79,23/12/2024,9,156.97,0.15
1179,4,81,2024-05-11,9,39.73,0.0
1180,10,20,2024-06-12,3,150.34,0.1
1181,2,155,31/10/2024,12,165.6,0.25
1182,4,4,2024-07-15,7,167.47,0.25
1183,1,107,2024-06-09,2,9.07,0.05
1184,5,2,2024-11-14,12,81.57,0.25
1185,2,78,2024-01-16,1,125.42,0.1
1186,4,55,2024-03-28,5,120.86,0.0
1187,1,139,2024-09-18,9,81.1,0.15
1188,5,56,2024-09-23,11,91.09,0.0
1189,7,100,2024-04-01,7,120.25,0.0
1190,2,77,2024-08-24,1,68.92,0.1
1191,7,69,2024-05-21,6,68.64,0.0
1192,5,65,2024-06-03,2,65.09,0.0
1193,3,29,2024-04-13,3,128.85,0.25
1194,10,114,2024-11-19,1,137.91,0.05
1195,2,160,2024-11-19,10,215.87,0.0
1196,3,165,2024-03-05,7,56.11,0.0
1197,6,118,2024-12-07,11,153.88,0.25
1198,6,80,2024-12-14,11,210.02,0.1
1199,7,24,2024-05-08,2,80.42,0.15
1200,10,110,2024-05-28,12,240.3,0.0
1201,2,115,2024-10-18,3,212.31,0.0
1202,1,10,2024-08-11,5,136.82,0.1
1203,10,108,2024-12-26,10,151.96,0.0
1204,4,130,2024-04-22,9,200.9,0.0
