transaction_id,store_id,product_id,transaction_date,quantity_sold,unit_price,discount_pct,gross_sales,discount_amt,net_sales,year,month,month_name,day_of_week,quarter
260,3,150,2024-11-20,11,89.35,0.25,982.8499999999999,2.4571249999999996,980.3928749999999,2024,11,November,Wednesday,4
261,2,154,2024-05-10,10,104.34,0.05,1043.4,0.5217,1042.8783,2024,5,May,Friday,2
262,1,89,2024-11-14,5,16.36,0.0,81.8,0.0,81.8,2024,11,November,Thursday,4
263,6,9,2024-06-28,12,100.29,0.25,1203.48,3.0087,1200.4713,2024,6,June,Friday,2
264,8,115,2024-04-16,10,212.31,0.15,2123.1,3.1846499999999995,2119.9153499999998,2024,4,April,Tuesday,2
265,5,96,2024-03-02,8,169.6,0.0,1356.8,0.0,1356.8,2024,3,March,Saturday,1
266,3,28,2024-10-14,10,143.98,0.15,1439.8,2.1597,1437.6403,2024,10,October,Monday,4
267,3,139,2024-07-05,3,81.1,0.25,243.29999999999998,0.60825,242.69174999999998,2024,7,July,Friday,3
268,9,93,2024-04-23,8,187.19,0.0,1497.52,0.0,1497.52,2024,4,April,Tuesday,2
269,7,110,2024-09-18,12,240.3,0.05,2883.6000000000004,1.4418000000000004,2882.1582000000003,2024,9,September,Wednesday,3
270,5,118,2024-11-01,12,153.88,0.1,1846.56,1.84656,1844.71344,2024,11,November,Friday,4
271,7,145,2024-04-01,12,33.88,0.0,406.56000000000006,0.0,406.56000000000006,2024,4,April,Monday,2
272,8,64,2024-02-21,10,54.54,0.25,545.4,1.3635,544.0364999999999,2024,2,February,Wednesday,1
273,10,62,2024-10-11,6,11.77,0.25,70.62,0.17655,70.44345,2024,10,October,Friday,4
274,10,124,2024-05-30,5,19.68,0.25,98.4,0.24600000000000002,98.15400000000001,2024,5,May,Thursday,2
275,1,111,2024-05-20,6,43.1,0.25,258.6,0.6465000000000001,257.9535,2024,5,May,Monday,2
276,9,95,2024-11-14,12,244.81,0.25,2937.7200000000003,7.3443000000000005,2930.3757,2024,11,November,Thursday,4
277,3,1,2024-12-16,10,38.35,0.0,383.5,0.0,383.5,2024,12,December,Monday,4
278,6,131,2024-04-03,7,141.63,0.0,991.41,0.0,991.41,2024,4,April,Wednesday,2
279,1,16,2024-11-23,12,78.24,0.1,938.8799999999999,0.9388799999999999,937.9411199999998,2024,11,November,Saturday,4
280,4,92,2024-11-23,10,96.38,0.0,963.8,0.0,963.8,2024,11,November,Saturday,4
281,8,74,2024-01-15,5,77.0,0.0,385.0,0.0,385.0,2024,1,January,Monday,1
282,2,2,2024-09-18,12,81.57,0.25,978.8399999999999,2.4471,976.3928999999999,2024,9,September,Wednesday,3
283,4,115,2024-02-22,6,212.31,0.25,1273.8600000000001,3.1846500000000004,1270.6753500000002,2024,2,February,Thursday,1
284,5,48,2024-09-28,2,43.06,0.0,86.12,0.0,86.12,2024,9,September,Saturday,3
285,5,29,2024-11-15,3,128.85,0.25,386.54999999999995,0.9663749999999999,385.5836249999999,2024,11,November,Friday,4
286,7,98,2024-07-30,2,93.24,0.1,186.48,0.18648,186.29352,2024,7,July,Tuesday,3
287,7,102,2024-12-02,4,25.17,0.25,100.68,0.25170000000000003,100.42830000000001,2024,12,December,Monday,4
288,6,102,2024-03-15,5,25.17,0.25,125.85000000000001,0.31462500000000004,125.535375,2024,3,March,Friday,1
289,10,21,2024-12-22,10,89.09,0.1,890.9000000000001,0.8909000000000001,890.0091000000001,2024,12,December,Sunday,4
290,8,19,2024-12-03,3,61.27,0.0,183.81,0.0,183.81,2024,12,December,Tuesday,4
291,2,23,2024-09-14,5,135.4,0.1,677.0,0.677,676.323,2024,9,September,Saturday,3
292,7,78,2024-09-22,11,125.42,0.05,1379.6200000000001,0.68981,1378.93019,2024,9,September,Sunday,3
293,3,9,2024-01-29,7,100.29,0.1,702.0300000000001,0.7020300000000002,701.32797,2024,1,January,Monday,1
294,5,143,2024-03-11,4,233.86,0.0,935.44,0.0,935.44,2024,3,March,Monday,1
295,6,108,2024-04-28,4,151.96,0.0,607.84,0.0,607.84,2024,4,April,Sunday,2
296,6,101,2024-12-28,8,131.65,0.0,1053.2,0.0,1053.2,2024,12,December,Saturday,4
297,6,12,2024-11-14,8,105.87,0.1,846.96,0.8469600000000002,846.1130400000001,2024,11,November,Thursday,4
298,8,123,2024-12-24,7,108.4,0.1,758.8000000000001,0.7588000000000001,758.0412000000001,2024,12,December,Tuesday,4
299,1,45,2024-12-12,8,29.94,0.15,239.52,0.35928,239.16072,2024,12,December,Thursday,4
300,8,145,2024-12-19,2,33.88,0.05,67.76,0.03388,67.72612000000001,2024,12,December,Thursday,4
301,9,64,2024-02-07,10,54.54,0.0,545.4,0.0,545.4,2024,2,February,Wednesday,1
302,10,134,2024-07-12,10,141.92,0.0,1419.1999999999998,0.0,1419.1999999999998,2024,7,July,Friday,3
303,10,117,2024-02-22,7,144.39,0.1,1010.7299999999999,1.01073,1009.7192699999999,2024,2,February,Thursday,1
304,9,152,2024-12-03,12,77.49,0.0,929.8799999999999,0.0,929.8799999999999,2024,12,December,Tuesday,4
305,5,116,2024-09-07,5,182.63,0.25,913.15,2.2828749999999998,910.867125,2024,9,September,Saturday,3
306,6,36,2024-11-16,11,31.45,0.0,345.95,0.0,345.95,2024,11,November,Saturday,4
307,2,48,2024-08-19,2,43.06,0.1,86.12,0.08612,86.03388000000001,2024,8,August,Monday,3
308,4,117,2024-03-23,4,144.39,0.25,577.56,1.4439,576.1161,2024,3,March,Saturday,1
309,5,80,2024-07-02,11,210.02,0.0,2310.2200000000003,0.0,2310.2200000000003,2024,7,July,Tuesday,3
310,9,62,2024-11-15,1,11.77,0.0,11.77,0.0,11.77,2024,11,November,Friday,4
311,2,157,2024-10-08,11,147.67,0.05,1624.37,0.812185,1623.557815,2024,10,October,Tuesday,4
312,4,128,2024-11-26,7,177.81,0.0,1244.67,0.0,1244.67,2024,11,November,Tuesday,4
313,2,118,2024-07-28,12,153.88,0.1,1846.56,1.84656,1844.71344,2024,7,July,Sunday,3
314,9,20,2024-10-25,1,150.34,0.1,150.34,0.15034,150.18966,2024,10,October,Friday,4
315,10,9,2024-05-17,12,100.29,0.25,1203.48,3.0087,1200.4713,2024,5,May,Friday,2
316,5,70,2024-01-23,6,149.07,0.1,894.42,0.8944200000000001,893.52558,2024,1,January,Tuesday,1
317,8,58,2024-11-11,10,216.14,0.0,2161.3999999999996,0.0,2161.3999999999996,2024,11,November,Monday,4
318,6,166,2024-01-16,7,44.53,0.25,311.71000000000004,0.779275,310.93072500000005,2024,1,January,Tuesday,1
319,2,5,2024-03-25,2,152.79,0.05,305.58,0.15279,305.42721,2024,3,March,Monday,1
320,7,135,2024-11-06,3,198.75,0.0,596.25,0.0,596.25,2024,11,November,Wednesday,4
321,6,56,2024-07-24,7,91.09,0.05,637.63,0.318815,637.311185,2024,7,July,Wednesday,3
322,7,101,2024-09-09,4,131.65,0.0,526.6,0.0,526.6,2024,9,September,Monday,3
323,1,107,2024-11-01,5,9.07,0.0,45.35,0.0,45.35,2024,11,November,Friday,4
324,4,104,2024-01-10,3,246.47,0.0,739.41,0.0,739.41,2024,1,January,Wednesday,1
325,2,38,2024-06-20,7,27.57,0.0,192.99,0.0,192.99,2024,6,June,Thursday,2
326,1,156,2024-07-10,2,173.78,0.0,347.56,0.0,347.56,2024,7,July,Wednesday,3
327,10,2,2024-10-14,12,81.57,0.1,978.8399999999999,0.97884,977.8611599999999,2024,10,October,Monday,4
328,9,39,2024-06-06,10,112.9,0.05,1129.0,0.5645,1128.4355,2024,6,June,Thursday,2
329,1,53,2024-06-12,11,131.05,0.25,1441.5500000000002,3.6038750000000004,1437.9461250000002,2024,6,June,Wednesday,2
330,3,120,2024-01-25,11,234.32,0.0,2577.52,0.0,2577.52,2024,1,January,Thursday,1
331,2,144,2024-12-12,1,72.5,0.0,72.5,0.0,72.5,2024,12,December,Thursday,4
332,1,30,2024-11-17,1,212.07,0.25,212.07,0.530175,211.53982499999998,2024,11,November,Sunday,4
333,3,151,2024-01-25,3,22.4,0.0,67.19999999999999,0.0,67.19999999999999,2024,1,January,Thursday,1
334,2,36,2024-01-20,12,31.45,0.0,377.4,0.0,377.4,2024,1,January,Saturday,1
335,1,162,2024-05-27,3,125.27,0.05,375.81,0.18790500000000002,375.622095,2024,5,May,Monday,2
336,1,124,2024-09-07,9,19.68,0.1,177.12,0.17712,176.94288,2024,9,September,Saturday,3
337,9,132,2024-09-27,2,133.08,0.05,266.16,0.13308,266.02692,2024,9,September,Friday,3
338,3,144,2024-01-05,5,72.5,0.0,362.5,0.0,362.5,2024,1,January,Friday,1
339,1,139,2024-07-20,8,81.1,0.25,648.8,1.6219999999999999,647.178,2024,7,July,Saturday,3
340,3,66,2024-09-23,6,254.58,0.15,1527.48,2.29122,1525.18878,2024,9,September,Monday,3
341,10,115,2024-02-04,7,212.31,0.0,1486.17,0.0,1486.17,2024,2,February,Sunday,1
342,9,126,2024-03-07,3,28.64,0.0,85.92,0.0,85.92,2024,3,March,Thursday,1
343,3,6,2024-11-17,10,18.62,0.0,186.20000000000002,0.0,186.20000000000002,2024,11,November,Sunday,4
344,8,94,2024-08-29,7,179.27,0.15,1254.89,1.8823350000000003,1253.007665,2024,8,August,Thursday,3
345,7,128,2024-07-27,9,177.81,0.0,1600.29,0.0,1600.29,2024,7,July,Saturday,3
346,7,33,2024-01-03,6,162.49,0.0,974.94,0.0,974.94,2024,1,January,Wednesday,1
347,4,148,2024-11-28,9,126.73,0.0,1140.57,0.0,1140.57,2024,11,November,Thursday,4
348,5,30,2024-11-28,11,212.07,0.0,2332.77,0.0,2332.77,2024,11,November,Thursday,4
349,3,121,2024-05-29,7,164.69,0.0,1152.83,0.0,1152.83,2024,5,May,Wednesday,2
350,10,10,2024-01-02,2,136.82,0.25,273.64,0.6840999999999999,272.9559,2024,1,January,Tuesday,1
351,4,159,2024-01-27,6,51.69,0.0,310.14,0.0,310.14,2024,1,January,Saturday,1
352,6,164,2024-11-20,7,78.92,0.25,552.44,1.3811000000000002,551.0589000000001,2024,11,November,Wednesday,4
353,4,18,2024-02-21,4,204.77,0.15,819.08,1.22862,817.8513800000001,2024,2,February,Wednesday,1
354,1,57,2024-09-01,7,75.29,0.1,527.0300000000001,0.5270300000000001,526.5029700000001,2024,9,September,Sunday,3
355,3,47,2024-03-30,12,118.87,0.15,1426.44,2.13966,1424.30034,2024,3,March,Saturday,1
356,4,68,2024-03-22,10,17.26,0.25,172.60000000000002,0.43150000000000005,172.16850000000002,2024,3,March,Friday,1
357,9,62,2024-06-18,12,11.77,0.0,141.24,0.0,141.24,2024,6,June,Tuesday,2
358,3,169,2024-02-07,11,48.02,0.0,528.22,0.0,528.22,2024,2,February,Wednesday,1
359,4,90,2024-07-24,7,98.0,0.0,686.0,0.0,686.0,2024,7,July,Wednesday,3
360,2,20,2024-08-20,10,150.34,0.0,1503.4,0.0,1503.4,2024,8,August,Tuesday,3
361,6,96,2024-03-11,4,169.6,0.05,678.4,0.3392,678.0608,2024,3,March,Monday,1
362,5,65,2024-08-31,2,65.09,0.05,130.18,0.06509000000000001,130.11491,2024,8,August,Saturday,3
363,7,126,2024-12-11,10,28.64,0.0,286.4,0.0,286.4,2024,12,December,Wednesday,4
364,4,154,2024-12-24,11,104.34,0.1,1147.74,1.14774,1146.59226,2024,12,December,Tuesday,4
365,8,90,2024-02-04,1,98.0,0.25,98.0,0.245,97.755,2024,2,February,Sunday,1
366,2,138,2024-06-23,4,98.66,0.25,394.64,0.9865999999999999,393.6534,2024,6,June,Sunday,2
367,6,106,2024-08-18,11,97.25,0.0,1069.75,0.0,1069.75,2024,8,August,Sunday,3
368,4,13,2024-08-05,3,91.64,0.0,274.92,0.0,274.92,2024,8,August,Monday,3
369,2,163,2024-10-26,8,102.16,0.15,817.28,1.22592,816.05408,2024,10,October,Saturday,4
370,1,85,2024-08-26,6,88.45,0.1,530.7,0.5307000000000001,530.1693,2024,8,August,Monday,3
371,5,44,2024-07-11,4,260.43,0.0,1041.72,0.0,1041.72,2024,7,July,Thursday,3
372,3,14,2024-07-06,9,13.97,0.15,125.73,0.188595,125.541405,2024,7,July,Saturday,3
373,9,54,2024-12-03,12,241.98,0.0,2903.7599999999998,0.0,2903.7599999999998,2024,12,December,Tuesday,4
374,4,137,2024-11-18,1,165.65,0.0,165.65,0.0,165.65,2024,11,November,Monday,4
375,6,45,2024-12-21,8,29.94,0.25,239.52,0.5988,238.9212,2024,12,December,Saturday,4
376,7,104,2024-01-19,2,246.47,0.1,492.94,0.49294000000000004,492.44706,2024,1,January,Friday,1
377,10,48,2024-08-06,4,43.06,0.15,172.24,0.25836000000000003,171.98164,2024,8,August,Tuesday,3
378,7,99,2024-11-14,9,207.07,0.0,1863.6299999999999,0.0,1863.6299999999999,2024,11,November,Thursday,4
379,8,20,2024-04-30,4,150.34,0.0,601.36,0.0,601.36,2024,4,April,Tuesday,2
380,9,60,2024-07-14,9,27.88,0.05,250.92,0.12546,250.79453999999998,2024,7,July,Sunday,3
381,7,136,2024-02-03,7,182.39,0.0,1276.73,0.0,1276.73,2024,2,February,Saturday,1
382,1,30,2024-10-22,9,212.07,0.25,1908.6299999999999,4.7715749999999995,1903.858425,2024,10,October,Tuesday,4
383,9,78,2024-09-04,1,125.42,0.0,125.42,0.0,125.42,2024,9,September,Wednesday,3
384,1,22,2024-11-22,4,28.7,0.0,114.8,0.0,114.8,2024,11,November,Friday,4
385,8,131,2024-12-24,10,141.63,0.25,1416.3,3.54075,1412.75925,2024,12,December,Tuesday,4
386,5,70,2024-02-08,6,149.07,0.0,894.42,0.0,894.42,2024,2,February,Thursday,1
387,9,155,2024-10-31,5,165.6,0.25,828.0,2.07,825.93,2024,10,October,Thursday,4
388,5,36,2024-01-15,3,31.45,0.1,94.35,0.09435,94.25564999999999,2024,1,January,Monday,1
389,6,25,2024-12-01,5,179.28,0.05,896.4,0.4482,895.9517999999999,2024,12,December,Sunday,4
390,4,39,2024-02-22,2,112.9,0.1,225.8,0.22580000000000003,225.57420000000002,2024,2,February,Thursday,1
391,5,81,2024-11-13,10,39.73,0.0,397.29999999999995,0.0,397.29999999999995,2024,11,November,Wednesday,4
392,7,44,2024-04-09,3,260.43,0.1,781.29,0.78129,780.50871,2024,4,April,Tuesday,2
393,9,56,2024-12-19,7,91.09,0.25,637.63,1.594075,636.035925,2024,12,December,Thursday,4
394,6,3,2024-01-25,4,91.88,0.0,367.52,0.0,367.52,2024,1,January,Thursday,1
395,4,65,2024-11-15,1,65.09,0.0,65.09,0.0,65.09,2024,11,November,Friday,4
396,7,136,2024-12-17,9,182.39,0.0,1641.5099999999998,0.0,1641.5099999999998,2024,12,December,Tuesday,4
397,3,132,2024-12-12,12,133.08,0.1,1596.96,1.5969600000000002,1595.36304,2024,12,December,Thursday,4
398,6,147,2024-01-03,6,159.14,0.25,954.8399999999999,2.3870999999999998,952.4528999999999,2024,1,January,Wednesday,1
399,6,5,2024-08-17,11,152.79,0.1,1680.6899999999998,1.6806899999999998,1679.00931,2024,8,August,Saturday,3
400,2,5,2024-02-04,9,152.79,0.25,1375.11,3.437775,1371.6722249999998,2024,2,February,Sunday,1
401,7,70,2024-09-03,1,149.07,0.0,149.07,0.0,149.07,2024,9,September,Tuesday,3
402,4,61,2024-02-07,8,24.26,0.0,194.08,0.0,194.08,2024,2,February,Wednesday,1
403,5,30,2024-10-27,7,212.07,0.25,1484.49,3.711225,1480.778775,2024,10,October,Sunday,4
404,1,10,2024-03-21,10,136.82,0.05,1368.1999999999998,0.6840999999999999,1367.5158999999999,2024,3,March,Thursday,1
405,7,37,2024-11-24,3,19.91,0.0,59.730000000000004,0.0,59.730000000000004,2024,11,November,Sunday,4
406,10,44,2024-04-23,10,260.43,0.0,2604.3,0.0,2604.3,2024,4,April,Tuesday,2
407,10,141,2024-03-26,9,45.08,0.15,405.71999999999997,0.6085799999999999,405.11141999999995,2024,3,March,Tuesday,1
408,8,167,2024-03-13,6,20.08,0.05,120.47999999999999,0.06024,120.41976,2024,3,March,Wednesday,1
409,6,170,2024-09-11,5,8.38,0.15,41.900000000000006,0.06285000000000002,41.83715000000001,2024,9,September,Wednesday,3
410,1,163,2024-03-22,12,102.16,0.0,1225.92,0.0,1225.92,2024,3,March,Friday,1
411,1,56,2024-04-26,11,91.09,0.0,1001.99,0.0,1001.99,2024,4,April,Friday,2
412,9,38,2024-09-24,1,27.57,0.15,27.57,0.041354999999999996,27.528645,2024,9,September,Tuesday,3
413,10,40,2024-08-24,2,21.17,0.15,42.34,0.06351,42.27649,2024,8,August,Saturday,3
414,8,67,2024-03-28,11,107.18,0.1,1178.98,1.1789800000000001,1177.80102,2024,3,March,Thursday,1
415,7,144,2024-11-14,7,72.5,0.0,507.5,0.0,507.5,2024,11,November,Thursday,4
416,5,26,2024-07-07,8,163.65,0.15,1309.2,1.9638,1307.2362,2024,7,July,Sunday,3
417,4,118,2024-02-07,4,153.88,0.0,615.52,0.0,615.52,2024,2,February,Wednesday,1
418,4,55,2024-11-20,5,120.86,0.0,604.3,0.0,604.3,2024,11,November,Wednesday,4
419,10,101,2024-11-03,5,131.65,0.1,658.25,0.65825,657.59175,2024,11,November,Sunday,4
420,3,34,2024-01-20,2,99.91,0.1,199.82,0.19982,199.62018,2024,1,January,Saturday,1
421,3,76,2024-07-23,4,150.97,0.0,603.88,0.0,603.88,2024,7,July,Tuesday,3
422,4,21,2024-08-18,2,89.09,0.1,178.18,0.17818,178.00182,2024,8,August,Sunday,3
423,9,91,2024-03-03,9,146.33,0.05,1316.97,0.658485,1316.311515,2024,3,March,Sunday,1
424,3,152,2024-12-01,11,77.49,0.0,852.39,0.0,852.39,2024,12,December,Sunday,4
425,6,98,2024-12-10,2,93.24,0.15,186.48,0.27971999999999997,186.20028,2024,12,December,Tuesday,4
426,4,54,2024-11-26,2,241.98,0.05,483.96,0.24198,483.71801999999997,2024,11,November,Tuesday,4
427,10,63,2024-08-25,4,110.07,0.0,440.28,0.0,440.28,2024,8,August,Sunday,3
428,6,24,2024-04-04,10,80.42,0.05,804.2,0.40210000000000007,803.7979,2024,4,April,Thursday,2
429,1,114,2024-06-23,2,137.91,0.0,275.82,0.0,275.82,2024,6,June,Sunday,2
430,10,142,2024-09-15,7,36.7,0.25,256.90000000000003,0.6422500000000001,256.25775000000004,2024,9,September,Sunday,3
431,5,66,2024-12-01,4,254.58,0.15,1018.32,1.52748,1016.7925200000001,2024,12,December,Sunday,4
432,5,22,2024-08-07,11,28.7,0.1,315.7,0.3157,315.3843,2024,8,August,Wednesday,3
433,10,119,2024-11-10,5,38.1,0.25,190.5,0.47625,190.02375,2024,11,November,Sunday,4
434,4,106,2024-11-20,3,97.25,0.1,291.75,0.29175,291.45825,2024,11,November,Wednesday,4
435,7,55,2024-12-23,6,120.86,0.1,725.16,0.72516,724.43484,2024,12,December,Monday,4
436,9,124,2024-07-13,7,19.68,0.0,137.76,0.0,137.76,2024,7,July,Saturday,3
437,4,146,2024-05-12,8,127.32,0.0,1018.56,0.0,1018.56,2024,5,May,Sunday,2
438,6,141,2024-06-05,4,45.08,0.0,180.32,0.0,180.32,2024,6,June,Wednesday,2
439,5,38,2024-04-21,7,27.57,0.0,192.99,0.0,192.99,2024,4,April,Sunday,2
440,4,170,2024-11-13,1,8.38,0.0,8.38,0.0,8.38,2024,11,November,Wednesday,4
441,2,148,2024-10-23,6,126.73,0.1,760.38,0.76038,759.6196199999999,2024,10,October,Wednesday,4
442,5,13,2024-02-14,9,91.64,0.1,824.76,0.8247599999999999,823.93524,2024,2,February,Wednesday,1
443,1,19,2024-11-28,8,61.27,0.1,490.16,0.49016000000000004,489.66984,2024,11,November,Thursday,4
444,4,68,2024-12-24,11,17.26,0.05,189.86,0.09493,189.76507,2024,12,December,Tuesday,4
445,9,146,2024-11-08,11,127.32,0.25,1400.52,3.5013,1397.0187,2024,11,November,Friday,4
446,3,136,2024-07-11,8,182.39,0.0,1459.12,0.0,1459.12,2024,7,July,Thursday,3
447,5,108,2024-12-22,2,151.96,0.15,303.92,0.45588,303.46412000000004,2024,12,December,Sunday,4
448,1,90,2024-09-16,7,98.0,0.0,686.0,0.0,686.0,2024,9,September,Monday,3
449,5,169,2024-12-21,6,48.02,0.0,288.12,0.0,288.12,2024,12,December,Saturday,4
450,2,94,2024-05-27,7,179.27,0.15,1254.89,1.8823350000000003,1253.007665,2024,5,May,Monday,2
451,6,37,2024-01-04,2,19.91,0.25,39.82,0.09955,39.72045,2024,1,January,Thursday,1
452,10,108,2024-11-10,8,151.96,0.15,1215.68,1.82352,1213.8564800000001,2024,11,November,Sunday,4
453,4,129,2024-09-24,11,151.03,0.0,1661.33,0.0,1661.33,2024,9,September,Tuesday,3
454,6,158,2024-03-31,7,81.38,0.0,569.66,0.0,569.66,2024,3,March,Sunday,1
455,5,158,2024-07-02,7,81.38,0.25,569.66,1.42415,568.2358499999999,2024,7,July,Tuesday,3
456,2,79,2024-06-16,2,156.97,0.0,313.94,0.0,313.94,2024,6,June,Sunday,2
457,9,96,2024-10-14,5,169.6,0.1,848.0,0.8480000000000001,847.152,2024,10,October,Monday,4
458,10,143,2024-09-11,6,233.86,0.1,1403.16,1.40316,1401.75684,2024,9,September,Wednesday,3
459,2,55,2024-07-05,6,120.86,0.1,725.16,0.72516,724.43484,2024,7,July,Friday,3
460,9,54,2024-04-24,4,241.98,0.0,967.92,0.0,967.92,2024,4,April,Wednesday,2
461,2,10,2024-09-02,1,136.82,0.0,136.82,0.0,136.82,2024,9,September,Monday,3
462,9,164,2024-05-21,12,78.92,0.0,947.04,0.0,947.04,2024,5,May,Tuesday,2
463,3,76,2024-12-22,6,150.97,0.25,905.8199999999999,2.26455,903.55545,2024,12,December,Sunday,4
464,8,168,2024-04-02,8,115.57,0.0,924.56,0.0,924.56,2024,4,April,Tuesday,2
465,7,89,2024-07-10,10,16.36,0.25,163.6,0.409,163.191,2024,7,July,Wednesday,3
466,8,33,2024-09-10,12,162.49,0.05,1949.88,0.9749400000000001,1948.90506,2024,9,September,Tuesday,3
467,6,137,2024-10-08,6,165.65,0.0,993.9000000000001,0.0,993.9000000000001,2024,10,October,Tuesday,4
468,9,14,2024-12-12,2,13.97,0.15,27.94,0.041909999999999996,27.89809,2024,12,December,Thursday,4
469,8,148,2024-08-20,7,126.73,0.0,887.11,0.0,887.11,2024,8,August,Tuesday,3
470,9,60,2024-05-01,2,27.88,0.1,55.76,0.055760000000000004,55.70424,2024,5,May,Wednesday,2
471,6,152,2024-04-15,2,77.49,0.05,154.98,0.07749,154.90250999999998,2024,4,April,Monday,2
472,5,57,2024-12-11,6,75.29,0.1,451.74,0.4517400000000001,451.28826000000004,2024,12,December,Wednesday,4
473,1,91,2024-11-05,12,146.33,0.0,1755.96,0.0,1755.96,2024,11,November,Tuesday,4
474,8,44,2024-08-10,2,260.43,0.0,520.86,0.0,520.86,2024,8,August,Saturday,3
475,10,168,2024-11-23,10,115.57,0.1,1155.6999999999998,1.1557,1154.5442999999998,2024,11,November,Saturday,4
476,1,40,2024-12-15,5,21.17,0.05,105.85000000000001,0.05292500000000001,105.797075,2024,12,December,Sunday,4
477,9,129,2024-09-20,12,151.03,0.0,1812.3600000000001,0.0,1812.3600000000001,2024,9,September,Friday,3
478,3,42,2024-12-16,4,169.87,0.0,679.48,0.0,679.48,2024,12,December,Monday,4
479,9,118,2024-12-13,6,153.88,0.25,923.28,2.3082,920.9717999999999,2024,12,December,Friday,4
480,7,60,2024-02-18,10,27.88,0.0,278.8,0.0,278.8,2024,2,February,Sunday,1
481,9,68,2024-10-10,8,17.26,0.0,138.08,0.0,138.08,2024,10,October,Thursday,4
482,3,50,2024-11-17,6,168.2,0.0,1009.1999999999999,0.0,1009.1999999999999,2024,11,November,Sunday,4
483,7,95,2024-12-01,5,244.81,0.1,1224.05,1.22405,1222.82595,2024,12,December,Sunday,4
484,3,113,2024-08-12,1,114.72,0.05,114.72,0.05736000000000001,114.66264,2024,8,August,Monday,3
485,4,114,2024-05-01,8,137.91,0.1,1103.28,1.10328,1102.17672,2024,5,May,Wednesday,2
486,7,97,2024-02-09,7,51.84,0.15,362.88,0.5443199999999999,362.33567999999997,2024,2,February,Friday,1
487,9,73,2024-05-26,4,242.79,0.0,971.16,0.0,971.16,2024,5,May,Sunday,2
488,2,95,2024-08-27,2,244.81,0.0,489.62,0.0,489.62,2024,8,August,Tuesday,3
489,8,62,2024-08-11,6,11.77,0.0,70.62,0.0,70.62,2024,8,August,Sunday,3
490,5,149,2024-11-01,3,212.9,0.0,638.7,0.0,638.7,2024,11,November,Friday,4
491,9,51,2024-07-05,11,160.16,0.05,1761.76,0.8808800000000001,1760.87912,2024,7,July,Friday,3
492,10,37,2024-05-24,12,19.91,0.1,238.92000000000002,0.23892000000000002,238.68108,2024,5,May,Friday,2
493,1,126,2024-06-18,3,28.64,0.0,85.92,0.0,85.92,2024,6,June,Tuesday,2
494,9,1,2024-03-25,2,38.35,0.0,76.7,0.0,76.7,2024,3,March,Monday,1
495,9,119,2024-04-09,1,38.1,0.15,38.1,0.05715,38.04285,2024,4,April,Tuesday,2
496,7,9,2024-06-10,8,100.29,0.0,802.32,0.0,802.32,2024,6,June,Monday,2
497,7,121,2024-05-17,7,164.69,0.0,1152.83,0.0,1152.83,2024,5,May,Friday,2
498,7,11,2024-01-22,10,117.42,0.25,1174.2,2.9355,1171.2645,2024,1,January,Monday,1
499,8,136,2024-06-30,2,182.39,0.0,364.78,0.0,364.78,2024,6,June,Sunday,2
500,6,54,2024-05-10,3,241.98,0.05,725.9399999999999,0.36296999999999996,725.5770299999999,2024,5,May,Friday,2
501,10,117,2024-03-20,1,144.39,0.1,144.39,0.14439,144.24561,2024,3,March,Wednesday,1
502,5,26,2024-01-07,5,163.65,0.0,818.25,0.0,818.25,2024,1,January,Sunday,1
503,3,134,2024-06-04,9,141.92,0.0,1277.28,0.0,1277.28,2024,6,June,Tuesday,2
504,6,153,2024-12-02,9,149.65,0.0,1346.8500000000001,0.0,1346.8500000000001,2024,12,December,Monday,4
505,6,78,2024-10-20,12,125.42,0.0,1505.04,0.0,1505.04,2024,10,October,Sunday,4
506,8,77,2024-08-26,2,68.92,0.15,137.84,0.20675999999999997,137.63324,2024,8,August,Monday,3
507,3,145,2024-01-02,6,33.88,0.0,203.28000000000003,0.0,203.28000000000003,2024,1,January,Tuesday,1
